,feature,fscore
0,L1_S24_F1793,0.00108108108108
1,L3_S38_start_date_id_diff_magic,0.00108108108108
2,L3_S32_start_date_id_diff_reverse,0.00108108108108
3,L3_S40_F3984,0.00108108108108
4,L0_S7_F142,0.00108108108108
5,L0_S2_start_date_id_diff,0.00108108108108
6,L3_S35_F3896,0.00108108108108
7,L3_S30_F3524,0.00108108108108
8,L3_S37_D3942,0.00108108108108
9,L0_S10_D216,0.00108108108108
10,L3_S37_end_date_rank,0.00108108108108
11,L2_S27_F3129,0.00108108108108
12,L0_S10_F254,0.00108108108108
13,L0_S11_F306,0.00108108108108
14,L3_S41_F4014,0.00108108108108
15,L0_S10_F264,0.00108108108108
16,L0_S4_start_date_id_diff_magic,0.00108108108108
17,L2_S26_F3036,0.00108108108108
18,L0_S23_D617,0.00108108108108
19,L0_S21_D484,0.00108108108108
20,L0_S11_F302,0.00108108108108
21,L1_S24_F1652,0.00108108108108
22,L0_S0_F20,0.00108108108108
23,L0_S9_F190,0.00108108108108
24,L3_S35_F3889,0.00108108108108
25,L3_S30_F3509,0.00108108108108
26,L3_S34_end_date_id_diff,0.00108108108108
27,L0_S19_start_date_rank,0.00108108108108
28,L0_S8_D147,0.00108108108108
29,L0_S6_time_span_rank,0.00108108108108
30,L3_S29_F3473,0.00108108108108
31,L3_S40_end_date_id_diff_reverse,0.00108108108108
32,L0_S15_start_date_id_diff,0.00108108108108
33,L0_S0_start_date_id_diff_reverse,0.00108108108108
34,L3_S29_F3318,0.00108108108108
35,L0_S21_D499,0.00108108108108
36,L0_S1_start_date,0.00108108108108
37,L3_S30_F3669,0.00108108108108
38,L3_S29_F3395,0.00108108108108
39,L3_S29_end_date_id_diff,0.00108108108108
40,L0_S14_F386,0.00108108108108
41,L3_S33_end_date_rank,0.00108108108108
42,L0_S11_F290,0.00108108108108
43,L1_S24_end_date_id_diff,0.00108108108108
44,L3_S30_F3644,0.00108108108108
45,L3_S30_end_date_id_diff,0.00108108108108
46,L0_S9_start_date_rank,0.00108108108108
47,L0_S19_D456,0.00108108108108
48,L1_S25_F2152,0.00108108108108
49,L3_S30_start_date_rank,0.00108108108108
50,L3_S35_start_date_rank,0.00108108108108
51,L3_S43_time_span_rank,0.00108108108108
