Id,Response
1,0.00439753616229
2,0.00402379455045
3,0.00416486384347
5,0.00438165618107
8,0.00415744399652
10,0.00410661287606
12,0.0041179060936
15,0.00436770403758
17,0.00427569029853
19,0.00417573517188
20,0.00409592222422
21,0.00417124247178
22,0.00408091628924
24,0.00440094666556
25,0.00405063899234
29,0.00427587935701
30,0.00420342897996
32,0.00415849825367
33,0.00427273567766
35,0.00474629411474
36,0.00439821230248
37,0.00428941147402
39,0.00411585904658
40,0.00417422270402
42,0.0042628752999
43,0.00416688341647
45,0.00535561982542
46,0.004249362275
48,0.00429305247962
50,0.00432827044278
51,0.00430274708197
53,0.00400172965601
54,0.00402387883514
58,0.00439821230248
59,0.0148197747767
60,0.00504689617082
61,0.00415653595701
62,0.00441905390471
64,0.00437226193026
65,0.00435901992023
66,0.00438567064703
67,0.00414194213226
69,0.00404646852985
74,0.00420506391674
77,0.00449535483494
80,0.00428393855691
83,0.00426628347486
85,0.00438142567873
89,0.0177512094378
90,0.00450914399698
94,0.00423853099346
100,0.012840305455
101,0.00402387883514
105,0.00417945254594
108,0.00426005292684
109,0.00435397960246
110,0.00413868203759
111,0.0043830354698
113,0.00412390567362
114,0.0243844445795
117,0.00449455296621
119,0.00450754538178
121,0.004249362275
128,0.00431898795068
129,0.00422212062404
130,0.0044054556638
132,0.00559751875699
133,0.0135708013549
134,0.0043789925985
138,0.00420596497133
139,0.00457142712548
141,0.0133406044915
143,0.00425840262324
144,0.00433819042519
147,0.00446809129789
148,0.0042669842951
149,0.0042866631411
150,0.00433257967234
151,0.00426005292684
154,0.0243844445795
155,0.00399130955338
157,0.00444834167138
158,0.0047704433091
161,0.00428050430492
164,0.00416486384347
167,0.00404021656141
168,0.00413730647415
170,0.0258717089891
171,0.0258717089891
172,0.00435277028009
173,0.00431727198884
178,0.00430400995538
180,0.00423908466473
182,0.0142664024606
186,0.00440564751625
189,0.00411585904658
193,0.00416477676481
194,0.00405703065917
195,0.00420110439882
196,0.0185693874955
198,0.00473889429122
199,0.00432626111433
202,0.00452276039869
203,0.00529454927891
204,0.00435945251957
207,0.0258717089891
210,0.00433648331091
211,0.00425246264786
212,0.00428105704486
213,0.00470285443589
214,0.00408285483718
215,0.00415653595701
217,0.00408091628924
218,0.00435380171984
219,0.00500484602526
220,0.00407305732369
222,0.00409596925601
224,0.00425650645047
225,0.00431835232303
227,0.00423187296838
228,0.00455067167059
230,0.00426333071664
231,0.00421253871173
233,0.00407127058133
234,0.00429765507579
236,0.00462359609082
238,0.00417111162096
239,0.00446918839589
241,0.00531241716817
243,0.00470306817442
251,0.00450913095847
252,0.00544695975259
253,0.0146998558193
260,0.004249362275
262,0.0141239808872
263,0.0141239808872
266,0.0180734936148
267,0.00400172965601
270,0.00427463511005
271,0.00414624763653
272,0.0044883992523
273,0.00415653595701
274,0.00456065312028
275,0.00461260788143
276,0.00433755014092
278,0.00458520650864
279,0.0139094470069
281,0.00442724302411
283,0.00457622716203
289,0.00417114933953
291,0.00527591072023
294,0.00428393855691
296,0.00399130955338
298,0.00440156273544
299,0.00421912455931
300,0.00419637747109
301,0.00406289799139
302,0.0044412962161
305,0.00426973029971
306,0.00419637747109
310,0.00443584518507
311,0.00424018176273
313,0.00437226193026
317,0.00483659980819
318,0.00417114933953
326,0.0042914506048
329,0.00404646852985
331,0.00415744399652
333,0.00432962086052
334,0.00434838328511
338,0.00418742233887
340,0.00399130955338
341,0.00446757627651
345,0.00413729296997
346,0.00432636821643
348,0.00439054565504
349,0.004386653658
350,0.00423313910142
354,0.00437634484842
356,0.00413115974516
357,0.00419478584081
358,0.00427573919296
360,0.00426846370101
367,0.00434488570318
369,0.00426005292684
370,0.00399130955338
371,0.00450561381876
373,0.00446291500703
375,0.00419255765155
378,0.00527591072023
380,0.00435090484098
381,0.0041820355691
385,0.00416254624724
386,0.00448576454073
392,0.00420595891774
393,0.00411965837702
394,0.00446421187371
395,0.00415841164067
397,0.00437226193026
398,0.00420862575993
402,0.00404646852985
408,0.0223055183887
411,0.00444905320182
413,0.00413115974516
414,0.0042169354856
415,0.00550844334066
417,0.0046588475816
418,0.00448926026002
419,0.00420595891774
420,0.00429756147787
422,0.00400751736015
423,0.00428750365973
426,0.00421493733302
432,0.00404646852985
433,0.00404646852985
437,0.00435239821672
438,0.0146998558193
443,0.00415544444695
446,0.00485041085631
447,0.00418887007982
448,0.00474157324061
449,0.00447828834876
453,0.00399130955338
454,0.00404009176418
455,0.0142664024606
458,0.00472923787311
460,0.0140975732356
461,0.00461722072214
