Id,Response
1,0.00392655143514
2,0.0034222046379
3,0.00366350333206
5,0.0034893930424
8,0.00336855859496
10,0.00371556100436
12,0.00467497901991
15,0.0034893930424
17,0.00330910575576
19,0.00311063299887
20,0.00361867225729
21,0.00356726022437
22,0.00389453745447
24,0.00432079657912
25,0.00371372210793
29,0.00378761952743
30,0.00371719920076
32,0.00326884584501
33,0.00341997412033
35,0.00352906645276
36,0.00387387443334
37,0.00378193496726
39,0.00332184997387
40,0.00366137875244
42,0.00360599206761
43,0.00322924298234
45,0.00451506394893
46,0.00347777758725
48,0.00344342412427
50,0.00372995855287
51,0.00361181539483
53,0.00332886516117
54,0.00383602036163
58,0.00342404586263
59,0.0242096763104
60,0.00454108649865
61,0.0035413405858
62,0.00392059376463
64,0.00362148578279
65,0.00403269240633
66,0.00343306083232
67,0.00388640887104
69,0.00372488168068
74,0.00351542164572
77,0.00424291845411
80,0.00348506169394
83,0.00359582644887
85,0.00359935266897
89,0.0564031749964
90,0.00498349219561
94,0.0037252411712
100,0.0124415718019
101,0.00438089901581
105,0.00356338266283
108,0.00375861534849
109,0.00337271532044
110,0.00346557842568
111,0.00402713054791
113,0.00356366694905
114,0.0195135679096
117,0.0037855762057
119,0.0044701769948
121,0.0036302821245
128,0.00388843449764
129,0.00347530306317
130,0.00361726409756
132,0.00444428250194
133,0.0175879281014
134,0.00428630271927
138,0.00368663552217
139,0.00345539813861
141,0.0216610115021
143,0.00346393533982
144,0.00329242856242
147,0.00342343421653
148,0.00428450992331
149,0.00331377051771
150,0.00316900992766
151,0.0032556434162
154,0.0295716486871
155,0.00410249829292
157,0.00355834746733
158,0.00495813135058
161,0.00370781659149
164,0.00339694623835
167,0.00322365015745
168,0.00365760410205
170,0.0194288082421
171,0.0237136073411
172,0.00524253584445
173,0.00396481528878
178,0.00354440766387
180,0.00328794214875
182,0.0135382860899
186,0.00348508311436
189,0.00351639022119
193,0.00321145076305
194,0.00376123585738
195,0.00421917065978
196,0.0189452078193
198,0.0041892779991
199,0.00358200399205
202,0.00362463761121
203,0.00492616742849
204,0.00311063299887
207,0.0292044114321
210,0.00355298328213
211,0.0033653054852
212,0.00318597233854
213,0.00387932104059
214,0.00323908543214
215,0.00350857130252
217,0.00340099725872
218,0.00380428996868
219,0.00414441898465
220,0.00343478214927
222,0.00383887859061
224,0.00350822950713
225,0.00353726744652
227,0.00332886516117
228,0.0034613374155
230,0.00333888363093
231,0.00351251964457
233,0.00437828153372
234,0.00367776793428
236,0.00358636025339
238,0.00327002070844
239,0.00385201396421
241,0.00562950177118
243,0.00350256636739
251,0.00455899070948
252,0.00484571093693
253,0.016770914197
260,0.00366538879462
262,0.017404101789
263,0.0152184143662
266,0.0207088049501
267,0.00337731046602
270,0.00354231637903
271,0.00371388113126
272,0.00365184480324
273,0.00317076966166
274,0.00444962130859
275,0.00361506850459
276,0.00349752046168
278,0.00438619358465
279,0.019651144743
281,0.00348965008743
283,0.00365184480324
289,0.00322568695992
291,0.0049552009441
294,0.00358739797957
296,0.00313592539169
298,0.00457211025059
299,0.00338378967717
300,0.00354618648998
301,0.00393348233774
302,0.00333890737966
305,0.00335112726316
306,0.00362983159721
310,0.00390564091504
311,0.00375996017829
313,0.00346531998366
317,0.00534818740562
318,0.00344361085445
326,0.00370768620633
329,0.00376490410417
331,0.00338556524366
333,0.00348195130937
334,0.00425749504939
338,0.00355485780165
340,0.00330781308003
341,0.00385541492142
345,0.00337271532044
346,0.00358949531801
348,0.00311063299887
349,0.00351011706516
350,0.0033068258781
354,0.00357862748206
356,0.00333246472292
357,0.00365068251267
358,0.00375856761821
360,0.00320568610914
367,0.00352979800664
369,0.00324564403854
370,0.00312423962168
371,0.00399384647608
373,0.0044556944631
375,0.00316253793426
378,0.00459576537833
380,0.00379184470512
381,0.00358683918603
385,0.00358708621934
386,0.00484884623438
392,0.00353794498369
393,0.00363209354691
394,0.00344809400849
395,0.00357001880184
397,0.00365991424769
398,0.00328231649473
402,0.0036674735602
408,0.0212673433125
411,0.00416679028422
413,0.00367916072719
414,0.00350751262158
415,0.00413579400629
417,0.00377778708935
418,0.00348830898292
419,0.00364031130448
420,0.00350760947913
422,0.00344886281528
423,0.00328371161595
426,0.003432828933
432,0.00311063299887
433,0.00352249271236
437,0.00356412236579
438,0.0162715986371
